business_id,name,latitude,longitude,google_place_id,google_name,google_rating,google_user_ratings_total,google_price_level,google_business_status,google_types,google_hours_per_week,google_photo_count,google_unique_photo_contributors,google_has_photos
YCU16wQbm-3RA_j2srt29w,Boba Tea Company,32.2198431481,-110.8657759801,ChIJZzCq2Jpz1oYRGBUi7AsZtY8,Boba Tea Company,4.0,185.0,1.0,OPERATIONAL,"establishment, point_of_interest",56.0,10,9,True
ORlO0BQgrSIjABOJlGsXMQ,IOU Sushi III,32.2844021755,-110.9766442026,ChIJQc8m-Opz1oYRnldWlp6wV3E,IOU Sushi III,4.2,758.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",61.0,10,8,True
rmmsGytKxZPQjbtb0DfE-A,Mi Tierra Restaurant,32.5008959,-110.9255628,ChIJaYNwEsgP1oYRMDEzUFo0q0M,Mi Tierra Restaurant,4.3,663.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",59.5,10,8,True
JfmeIbwSRA0-Kgx_RxsM6g,Warfuel Kitchen,32.232694,-110.977103,ChIJuUK1DeZx1oYRfGG901Ux-1U,WarFuel Kitchen,4.9,137.0,,OPERATIONAL,"establishment, food, point_of_interest, restaurant",58.0,10,6,True
3oC7DxshHVJ-eBqcU6t4WA,Veg Box,32.223376,-110.970092,ChIJJ5jPIR5x1oYRxNB-QvRbjp0,Veg Box,4.6,85.0,1.0,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,10,7,True
8fWtmzdexsuVnxuZx_vPVw,China Thai Cuisine,32.2456608,-110.8534076,ChIJIQAZozlu1oYRY8Qu3zqzKGo,Thai China Bistro,4.4,724.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",54.0,10,8,True
L2aQuJRK4DHnuVGtNEZLEg,Jimmy's American Bistro,32.3560894,-111.113416,ChIJqRgG7JFbwYkRvy7p6cmGAkQ,B2 Bistro + Bar,4.2,2650.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",83.0,10,4,True
WN8icQ2p9_uUZosXg--jNw,Taco Bell,32.23592,-110.944728,ChIJu4BX1ahx1oYRrVBtBzWw0oo,Taco Bell,3.9,1814.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",140.0,10,5,True
RqDsj0UkoDmjuR4QDW4erQ,Paradise Bakery Cafe,32.2324682888,-110.9569233858,,,,,,,,,0,0,False
ADalAxPlNmVEsvvoYmuESA,Jax Kitchen,32.3371398,-110.9773377,ChIJ1ySLrUdz1oYRIFgu90DHc1M,Jax Kitchen,4.9,7.0,2.0,CLOSED_PERMANENTLY,"establishment, point_of_interest",,0,0,False
nyZHusbhW8JVonF5I5kJ0w,Panda Express,32.0857125297,-110.7735034679,ChIJnyXXCTBw1oYRmRo5KQfRJEc,Panda Express,3.7,964.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",101.0,10,7,True
_TINWezmq92zvKltrtANsA,Busy B's Bakery,32.3256707,-111.0465353,ChIJdRiZECh11oYR4n7VI1UL4yo,Busy B's Bakery,3.0,7.0,,CLOSED_PERMANENTLY,"bakery, establishment, food, point_of_interest, store",,0,0,False
KbrWEdC_jbn1lOLk-M3mHA,Circle K,32.2430953,-110.8583421,ChIJK6Ifr-h71oYRTmlW8PDRTK4,Circle K,3.5,62.0,,OPERATIONAL,"convenience_store, establishment, food, point_of_interest, store",0.0,10,3,True
d-e9OJzjy-_bWs3r6fKIbQ,First Watch,32.235992,-110.83867,ChIJs--flgB71oYRWPARDg4vnaQ,First Watch,4.5,1278.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",52.5,10,8,True
yG_EpZYcK99MSQnaHJ065Q,A&W Restaurant,32.1007664,-110.8369972,ChIJkUoxGYFk1oYR3aLO8H4LWbk,A&W All American Food,4.1,1934.0,1.0,OPERATIONAL,"establishment, food, meal_takeaway, point_of_interest, restaurant",80.0,10,7,True
B2fibZ80WW-DRXCO6tZsuQ,Panda Express,32.2837041548,-110.9798594,ChIJnyXXCTBw1oYRmRo5KQfRJEc,Panda Express,3.7,964.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",101.0,10,7,True
urWi4bSRI9Bfg3AFXECE9g,IBT's,32.2295191,-110.9654929,ChIJLeeZfxtx1oYRYitfTIBM5QI,IBT's Bar + Food,3.9,285.0,,OPERATIONAL,"bar, establishment, food, night_club, point_of_interest, restaurant",98.0,10,9,True
iLtnmQ7H_Sj-rOEgcpWHxQ,Mei Hon,32.1629707,-110.9553904,ChIJUSuD3mB61oYR1o-L7lKlO9k,Mei Hon Chinese Restaurant,4.3,822.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",55.0,10,9,True
NbTNxhZXhPOPUhBFXZ1jLQ,The Blacktop Grill,32.357595,-111.0463099,ChIJBXp3fL0L1oYRd0AvCm3wjxM,The Blacktop Grill (Award-Winning Street Food),4.6,438.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",60.0,10,8,True
oeAigE_xcBijYrULNuqvEw,Kenney D's,32.2059023914,-110.8210769134,ChIJBTKtDVhv1oYRERKjjlfrSI0,Kenney D's,4.2,480.0,1.0,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,10,8,True
5TeMk9SftHUbhQCTevsfhw,Eat-a-Burger,32.2231515,-110.9713121,ChIJOUV0KR5x1oYR7qmwobV66JQ,Eat-a-Burger,5.0,3.0,1.0,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,1,1,True
0lKyaC8N_QfP_h9AInljHQ,Burger King,32.162777426,-110.9416493028,ChIJtft0KvN61oYRvsiO7cgjg4I,Burger King,3.6,727.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",0.0,10,6,True
lIBo_W65f7E8rETfkZOncQ,Cans Venue & Lounge,32.2260486207,-110.9653666667,ChIJAd2sbjFx1oYRnOl69otkHNs,CANS VENUE & LOUNGE,4.5,45.0,,CLOSED_PERMANENTLY,"bar, establishment, food, point_of_interest, restaurant",,10,6,True
3JxuVEVcBk91q4N7YEhKag,Grimaldi's Pizzeria,32.2271788,-110.9431862,ChIJ372vl78LK4cRhU-zgvgRcDg,Grimaldi's Pizzeria,4.4,3291.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",79.0,10,7,True
IOB6Lj5iqCg1WR2WHSSkRg,Wendy's,32.3237189,-111.0454353,ChIJV_bodbVv1oYRl0eIFhMsEj0,Wendy's,4.0,1579.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",105.0,10,2,True
eaNouTpxnIu7M80xdeLxFw,Tequila's Mexican & Seafood,32.2065044,-110.8689169,ChIJ25lVcGhv1oYR-6oCUkjNHv4,TEQUILAS MEXICAN & SEAFOOD,3.9,227.0,2.0,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,10,7,True
t7N2kb78WucTM3U2RFCJCw,Poncho's Restaurant,32.2354735,-110.8759211,ChIJ38oarbVv1oYRB4-nwUj2Rfc,Ponchos Mexican Food,4.5,687.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",89.5,10,8,True
ESUwN81iNYvm0yqYCxSivg,Jack in the Box,32.1793935614,-111.002833,ChIJx54sBJxw1oYRmdJdd8bJIfs,Jack in the Box,3.7,1226.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, point_of_interest, restaurant",0.0,10,6,True
stVRd3d_LVfhAhmExvx1kA,Domino's Pizza,32.1059652,-110.8018111,ChIJXf-gjGlw1oYRwesU980LM5U,Domino's Pizza,4.0,311.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",100.0,10,2,True
Bn89wzlM7Yx0hWWm4sWjKw,El Molinito,32.2064692,-110.877617,ChIJj8uMn5Jv1oYRLjqOIsL32es,El Molinito,4.1,1703.0,1.0,CLOSED_TEMPORARILY,"establishment, food, point_of_interest, restaurant",,10,7,True
v1MPaMh9QVv_dM8uObIjHQ,Alejandro's Tortilla Factory,32.1553184,-110.97807,ChIJ16zOTj561oYRp1OpN-g49Kk,Alejandro's Tortilla Factory,3.9,520.0,1.0,OPERATIONAL,"bakery, establishment, food, point_of_interest, store",86.0,10,9,True
BRyPAD7XM9mkBeTa2jAo7w,Dunkin',32.22129,-110.7902398,ChIJKUssaAB71oYRd9g8zp66ciI,Dunkin',3.2,153.0,1.0,OPERATIONAL,"bakery, cafe, establishment, food, meal_takeaway, point_of_interest, restaurant, store",117.0,10,6,True
lhScxcy2g9t4L52hNISqJA,Sarge's Cheesecakes,32.2570351,-110.9358269,ChIJPS2H7cBz1oYRGfp_n8TuNbc,The Cheesecake Factory,4.3,5678.0,2.0,OPERATIONAL,"bakery, establishment, food, meal_takeaway, point_of_interest, restaurant, store",80.0,10,9,True
L7HqDGVSyNIYtmxGD8xfiw,Fatman Kitchen,32.2542189,-110.9605596,ChIJX-az6Tlx1oYR9_AaddlD13E,Fatman Kitchen,4.5,504.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",61.0,10,10,True
C1KDzYfbw10CNpHAsckv8Q,Years Asian Bistro & BBQ,32.288159,-110.9618705,ChIJ926H2lgVc2sRdHOhXdEbMFU,Light Years - Newcastle,4.7,1483.0,,OPERATIONAL,"establishment, food, point_of_interest, restaurant",70.0,10,5,True
RMdFwixigcN-9_INV3LlqA,Jerry Bob's Family Restaurant,32.2725361743,-110.9462532746,ChIJocd9Ut8K1oYR0dwklvDdTpE,Jerry Bob's Family Restaurant,4.1,596.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",59.0,10,8,True
o-OcJo7rEJcZ6xTdJWz8KQ,Dolce Vita,32.2639491124,-110.9443419054,ChIJ5RUsi4Nx1oYR3NyII_tgUbE,Dolce Vita Italian Bistro,4.4,387.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",60.0,10,8,True
Be8U1wz3as45341ZFYimIA,McDonald's,32.2584738256,-110.7984924316,ChIJY4MevP5u1oYRjrhVNocwvHI,McDonald's,3.6,2184.0,1.0,OPERATIONAL,"cafe, establishment, food, point_of_interest, restaurant, store",104.0,10,3,True
J-Go00lYW4f4a3lLLtoh_A,Bobo's Restaurant,32.2501388,-110.927996,ChIJ6Tc4mb9x1oYR0wq_JENWwgc,Bobo's Restaurant,4.7,3263.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",37.5,10,10,True
paf9A2QkCjTCV-e_TT44Mg,Melt,32.221193,-110.883892,ChIJLSdamjVv1oYRkHb35tZpmg8,The Meltdown,2.7,29.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",0.0,3,1,True
oHsGMlshs3xNJ8-2vkqFVA,eegee's,32.23664098,-110.9676021587,ChIJ8UCIa7Fx1oYRbwCHdzNExxs,eegee's,4.3,1293.0,1.0,OPERATIONAL,"establishment, food, meal_takeaway, point_of_interest, restaurant",80.5,10,9,True
zFWfR5YZIu8JD5Dq3QOw3Q,La Cocina De Gabby Bar & Grill,32.294337,-110.961588,ChIJd0KRRbdz1oYR1zLZpflHc1c,La Cocina de Gabby,4.6,9.0,,CLOSED_PERMANENTLY,"bar, establishment, point_of_interest",,2,1,True
won2tiBYPv63nfSyPt8DAA,J's Chicken & Waffles,32.2275234147,-110.9473476816,ChIJ6-kMFjFy1oYR2z4U4qP-274,Union Public House,4.3,2581.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",107.0,10,3,True
CfhUq_tF9j6N4d34y0SU_A,Denny's,32.2303618139,-110.9837375895,ChIJ_bnSfJdz1oYR6I-QVpQkFA0,Denny's,4.3,4912.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",0.0,10,4,True
5U6M5mdJ4CMUefBpsIrcSw,Sentinel Peak Brewing Company,32.249418,-110.891184,ChIJBe-ckw1p1oYR33HURnp_oUk,Sentinel Peak Brewing Company,1.0,1.0,,CLOSED_PERMANENTLY,"establishment, food, point_of_interest",,0,0,False
zdXhmcOnxlqloE6Y_O8Fpg,Restaurant Sinaloa,32.2725176,-110.9894565,ChIJleDvHd6nK4cR4hf7ThdK93M,Sinaloa Restaurant,4.2,1136.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",77.0,10,8,True
yVB7Usr55NnaUKs7K6xDTQ,El Berraco,32.2597724743,-110.9607712989,ChIJWSY6Gntx1oYRXc-2WhQagDE,El Berraco,4.5,1630.0,2.0,CLOSED_PERMANENTLY,"bar, establishment, food, point_of_interest, restaurant",,10,8,True
oEGjLHfQHci0GgSDS361Hg,Brooklyn's Beer & Burgers,32.162738,-110.9115922,ChIJffndpch61oYRqEpPGNElN6E,Brooklyn's Beer & Burgers,4.3,1985.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",80.5,10,7,True
_sOrrftHYAgEi0Y2KV89hw,Advanced Open MRI of Tucson,32.2786264,-110.9436336,ChIJp1LKki5y1oYRRMIJj-b_7X8,Advanced Open MRI of Tucson,4.3,24.0,,CLOSED_PERMANENTLY,"establishment, health, point_of_interest",,5,4,True
f1ExfzC0Tj6uJgWvve1Pow,Panera Bread,32.250958,-110.890243,ChIJBQkVIQRx1oYRQobCM26JZRw,Panera Bread,3.8,404.0,2.0,OPERATIONAL,"bakery, cafe, establishment, food, meal_takeaway, point_of_interest, restaurant, store",103.0,10,2,True
x_63ZZ7gUGg5Tf5xhMhqeA,Zany Beaver,32.2495643192,-111.0058290175,ChIJ4YgSHgBx1oYRqMk_x1XwFmw,Unicorn Zebra,4.6,56.0,,OPERATIONAL,"bar, establishment, lodging, point_of_interest",50.0,10,3,True
BzvTRpQ51IZ6N1_o7EjFlA,Burger King,32.0849642,-110.8036119,ChIJtft0KvN61oYRvsiO7cgjg4I,Burger King,3.6,727.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",0.0,10,6,True
PrVxUo7g46GNf_1uusxaqQ,The Blind Pig,32.232085,-110.957217,ChIJa-6haA5x1oYRGwZ-puEmxwc,The Blind Pig,3.4,83.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",94.0,10,9,True
7_2O7S0_jpKAjQp-iETYXA,Painted Saguaro Studio,32.2603340199,-110.9804129228,ChIJB-qvFf9z1oYR9HD8uJmdboI,Saguaro Studio,,,,OPERATIONAL,"establishment, hair_care, point_of_interest",30.0,0,0,False
fX507_tk2sTXu0ETuBWypA,Church's Chicken,32.206963,-110.907358,ChIJpVANIBxw1oYR8UkMKw9ugow,Church's Texas Chicken,3.7,1036.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",84.0,10,3,True
yR_EfNX8NF_JQTo2LURR4g,Dominick's Real Italian,32.3576715195,-111.0443798803,ChIJwx6evSAL1oYRT14xwjfgjS8,Dominick's Real Italian,4.3,1202.0,2.0,OPERATIONAL,"establishment, food, meal_delivery, point_of_interest, restaurant",65.0,10,7,True
P2Ms7txdSGipp21olGQwyg,Dairy Queen,32.236612,-111.003592,ChIJG_fY3d1z1oYRPgUN0HiMPa8,Dairy Queen Store,4.1,982.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, store",71.5,10,9,True
oS91GprO3PRFDd2La4nz4Q,Brewed Awakening,32.251608,-111.014689222,ChIJff4SQqR21oYRbmZ7CpLAqW0,Brewed Awakening,4.8,93.0,,OPERATIONAL,"cafe, establishment, food, point_of_interest, store",54.0,10,9,True
6_VyFZ68mdQijA5rxVWeDg,R Place Bar & Grill,32.2691333,-110.9141391,ChIJ3aBAcvpx1oYRYga88m-3a_g,R Place Bar & Grill,3.7,11.0,,CLOSED_PERMANENTLY,"bar, establishment, point_of_interest",,6,2,True
lnwjN23RJA1kjoOX0NNKxw,Hogie House,32.2065378,-110.8678184,ChIJl2CoB8tv1oYRXFZm5vWhXcA,Hogie House Sandwiches,4.6,734.0,2.0,OPERATIONAL,"establishment, food, meal_takeaway, point_of_interest, restaurant",74.0,10,7,True
gus6t8E-KBZYlkPNqsOUEw,Presta,32.22398642,-110.9637262,ChIJl23Gj3Fx1oYRLStQS9Fwe1c,Presta Coffee Roasters,4.6,505.0,2.0,OPERATIONAL,"cafe, establishment, food, point_of_interest, store",63.0,10,10,True
UPJ9LxyR9BqVDERteWBEhQ,Jack in the Box,32.1335482,-110.88582,ChIJx54sBJxw1oYRmdJdd8bJIfs,Jack in the Box,3.7,1226.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, point_of_interest, restaurant",0.0,10,6,True
Yd8HoVBKEq_wYltirmg19Q,Pizza Hut,32.235073,-110.84163,ChIJO1RhZ4Jv1oYRC5fftUcP0bs,Pizza Hut,3.9,652.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",93.0,10,9,True
q9SbiQ42KZ7yvEYZhYlttA,Hooters,32.2451615,-110.8571589,ChIJ68AdCVVu1oYRDvznSIYX5Yg,Hooters,4.2,2223.0,2.0,OPERATIONAL,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",83.0,10,8,True
Qe1ukXYUsvM-hOvpGvrVVQ,Speedway,32.1338248,-110.8858757,ChIJ1WwU5gmK1oYRh34fwBdHMNY,Tucson Speedway,4.6,622.0,,OPERATIONAL,"establishment, point_of_interest",7.0,10,7,True
DA5Mecz4auAhTTlFWNh33Q,La Chaiteria,32.2203982,-110.98881833,ChIJ9cbCCqVx1oYR60q45As5vpg,La Chaiteria,4.8,790.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",35.0,10,7,True
IZAEkqtVNomnrIvwCQaDGw,La Salsa,32.2319227,-110.9589087,ChIJdyWPP_Zz1oYRAhM3LmK1Sdw,Salsa Verde Restaurant,4.7,277.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",65.5,10,5,True
Di55cLPgsiSZGCyYLo7MCw,Viva Burrito,32.2294603,-110.9944004,ChIJL23eTY161oYRme6j5riTUlA,Viva Burrito CO,3.5,803.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",0.0,10,9,True
kbjbMffGvyjIdJivotkIiw,Mama's Famous Pizza & Heros,32.3513115768,-110.9772883838,ChIJsXesT9Nv1oYR8IfcvuzHZ4Q,Mama's Famous Pizza & Italian Eats,4.3,1262.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",72.0,10,7,True
aI58hxqbyOX6irFfljXfQA,Teaholic,32.235095,-110.9570669,ChIJy5nA5gVx1oYRqvrzurodYYA,TEAholic,4.6,180.0,1.0,CLOSED_PERMANENTLY,"establishment, point_of_interest",,10,6,True
y8X5-aEXL6bwEXLsRQUPBg,Bella Vita Pizzeria,32.336725,-111.0554,ChIJM6RIGS111oYRPkwslkCyq7Q,Bella Vita Pizzeria,4.2,5.0,2.0,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,0,0,False
0o5oz5EKbrx2xiS752weVQ,Raising Cane's,32.2206755368,-110.8567979196,ChIJ0SJxmp9v1oYRZeHAHXlOqSk,Raising Cane's Chicken Fingers,4.5,4773.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",121.0,10,9,True
YFmI-4ohcMPB-vW4qc9Wjg,Sushi Zona,32.2739124,-110.8730254,ChIJSRh3wnFu1oYRG6anbT2Zwrc,Sushi Zona,4.5,351.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",36.0,10,7,True
ZswHHBmGyk2FmmSiRf6GHw,Guadalajara’s,32.3539515,-111.0920894,ChIJRz1kZsRv1oYRr-Z5e7mmY4U,Guadalajara Mexican Grill,4.7,22337.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",77.0,10,9,True
zGrJLb4j3BoRnWtjAfn87g,Coronado's Mexican Food,32.206861,-110.839322,ChIJBQ1mmWNv1oYRhPswBA3Dn54,Coronado's Mexican Food,4.4,981.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",131.5,10,8,True
8cUZO6oZj7sMMlU_oBaPrQ,Stray Dogs,32.2971864125,-110.9727501869,,,,,,,,,0,0,False
Eqfks4GEn5dsI4ZGiPrCVQ,Vivace,32.324063,-110.927315,ChIJaW1HcDFy1oYRNTvCvAurO9k,Vivace Restaurant,4.7,2262.0,3.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",53.0,10,8,True
tGhK9G2Q2qIYzlOeqpd1rg,Dairy Queen,32.2587646834,-110.8017294808,ChIJG_fY3d1z1oYRPgUN0HiMPa8,Dairy Queen Store,4.1,982.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, store",71.5,10,9,True
EmBa8UWYRwM_3hagkqwtIg,Saguaro Corners Restaurant & Bar,32.17771,-110.7386,ChIJ_z-_RaBn1oYRfA1kyi4lT8M,Saguaro Corners Restaurant & Bar,4.4,2416.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",60.0,10,8,True
Nn3M9Jc-7SJEWsFV17ha3w,Circle K,32.1288091,-110.8757349,ChIJK6Ifr-h71oYRTmlW8PDRTK4,Circle K,3.5,62.0,,OPERATIONAL,"convenience_store, establishment, food, point_of_interest, store",0.0,10,3,True
a8q8Kd7KubA-qHpPAAH81g,Sauce Pizza & Wine,32.2220412,-110.8796465,ChIJDUSZr8Bv1oYRaiKiiyRuUKw,Sauce Pizza & Wine,4.4,1174.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant, store",72.0,10,6,True
I42Ebt8haptL_Wew3r9wLA,Greek House,32.2358156,-110.9464348,ChIJZ0jo5qhx1oYR_9-NfI-E2i8,Greek House,4.2,252.0,1.0,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,10,4,True
vtbAuFCR8ugUaajtF_wDEQ,New York Pizza,32.2215197,-110.8051112,ChIJOV3i8LJo1oYRwAJIOzKAKU4,New York Pizza,4.4,1286.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",70.0,10,10,True
61fpOTemnqINdb1I3ka7jA,You Sly Dog,32.2217429,-110.926479,,,,,,,,,0,0,False
52yHny8Tx6Z-k1QOojISSg,The Habit Burger Grill,32.22218,-110.87048,ChIJm13JTJrjkYARogNo-9EKq-g,Habit Burger & Grill,4.5,908.0,1.0,OPERATIONAL,"establishment, food, meal_takeaway, point_of_interest, restaurant",74.5,10,9,True
Ec4cYLwYsRo_-xgji1hvpQ,Coyote Pause Cafe,32.1900503,-111.1007637,ChIJsRSrCXrY1YYRhggg984_ChU,Coyote Pause Cafe,4.4,932.0,2.0,CLOSED_PERMANENTLY,"cafe, establishment, food, point_of_interest, restaurant",,10,7,True
Kgbj_vB2pfxdClrLhfnlbQ,The Delta Bar & Grill,32.2206237,-110.9684067,ChIJwWHFtwpx1oYRyfODkKbHeWk,The Delta,4.5,270.0,1.0,CLOSED_TEMPORARILY,"establishment, food, point_of_interest, restaurant",,10,8,True
zh0uAkKDQhcxcNox9k7WmA,Mario's Pizza,32.2643093,-110.9614445,ChIJB4_jw3xx1oYReR2ozeqdClY,Mario's Pizza Tucson,4.4,832.0,2.0,OPERATIONAL,"establishment, food, meal_delivery, point_of_interest, restaurant",65.5,10,7,True
fUJW1hww2E_TFrC3Kh9jRA,New China Super Buffet,32.337813,-111.032332,ChIJBWbciKlv1oYRpwVldsQb7WY,NEW CHINA SUSHI GRILL BUFFET,3.6,3285.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",74.5,10,6,True
QYL5oyaJho38ZTWiIgTDSA,Eat Fit Go,32.2513649,-110.840196,ChIJq6qaDit11oYRINk523fUnf0,Eat Fit Go,,,,CLOSED_PERMANENTLY,"establishment, point_of_interest",,0,0,False
fsN_2_fPp3b6W9RFpHAKjg,La Baguette Bakery,32.273409,-110.945384,ChIJXchV9Sly1oYRqT8bScRhPpM,La Baguette Bakery,4.1,157.0,2.0,OPERATIONAL,"bakery, establishment, food, point_of_interest, store",35.0,10,7,True
bZ0vrAVW6OHni-HtzBQorw,Little Caesars Pizza,32.2797376363,-110.977744,ChIJg2uvt4x61oYRT2dd_JlPjUI,Little Caesars Pizza,3.1,786.0,1.0,OPERATIONAL,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",100.0,10,7,True
-biTJUlMpAKAzROzhbuOEw,Ragazzi Northern Italian Restaurant,32.3494482031,-110.974441655,ChIJBSeUCIGE1oYROB-EDLiJgw8,Ragazzi Italian Restaurant,4.2,806.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",61.5,10,7,True
yLlMtg6rpJYy46Q-xLClDA,Taqueria Porfis,32.1818056,-110.9766496,ChIJ3f-pqKFw1oYRYbswtrVQb9k,Taqueria Porfis,4.5,800.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",72.0,10,10,True
cxZTcJUHXRbDpJZUZsYTfA,Maya Quetzal,32.2271805,-110.9658041,ChIJpQAyVhxx1oYR-hjvLhytnjA,Zyka Twist,4.7,318.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",62.0,10,9,True
gciMEyy9sIcwSMREEvNiXA,Roma Imports,32.2142387,-110.9488241,ChIJwTLpQ1hw1oYRIb5zzT_CkuA,Roma Imports,4.8,1287.0,2.0,OPERATIONAL,"establishment, food, grocery_or_supermarket, point_of_interest, restaurant, store",54.0,10,10,True
L7J8aZmdz_DNhEwFb3QnBQ,Barnyard Crafthouse & Eatery,32.2514993,-110.7564576,ChIJz551RT9p1oYRJrWuMCXvFK0,The Barnyard Crafthouse & Eatery,4.2,1193.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",57.0,10,10,True
1QNGVBU2NwG1vSFUerRi7A,Taco Bell,32.2509259,-110.9188336,ChIJu4BX1ahx1oYRrVBtBzWw0oo,Taco Bell,3.9,1814.0,1.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",140.0,10,5,True
pT9Zvlj2OnprVu6RoPys9g,Reilly Craft Pizza & Drink NORTH,32.3386857,-110.9766263,ChIJAUwa4OFw1oYRHkyQR7KkVyI,Reilly Craft Pizza and Drink,4.4,1754.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",40.0,10,6,True
GGqgQNHnjeV19ewOMRmAEA,Wildcat Cafe,32.2280393,-110.9568573,ChIJSRbFKgJx1oYRIuKgMpYAOh4,Wildcat Cafe,4.0,20.0,1.0,CLOSED_PERMANENTLY,"establishment, food, point_of_interest, restaurant",,1,1,True
bJDtdMQQ-eSnQk_UjBMxaQ,Sushi Garden,32.222249,-110.909878,ChIJWwOA3SVw1oYRlE-mQFOj5ss,Sushi Garden,4.1,2227.0,2.0,OPERATIONAL,"bar, establishment, food, point_of_interest, restaurant",70.0,10,4,True
h6kRhmy42Wxqp5i62S-log,CeeDee Jamaican Kitchen,32.2368205,-110.8792976,ChIJRZ-dldJv1oYR8FNdr-sd6pM,CeeDee Jamaican Kitchen,4.3,498.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",51.0,10,8,True
8RAVcQTTGugug3nK39hZ5g,El Charro,32.120263,-110.937314,ChIJ2YlDfR9x1oYRGNNKnYOzpMk,El Charro Café Downtown,4.3,6763.0,2.0,OPERATIONAL,"establishment, food, point_of_interest, restaurant",70.0,10,9,True
DZ7EzF2c6OaNmZ5nXit1MQ,Mandarin Grill,32.3575808,-111.0464574,ChIJt13S821x1oYRYLmNdbSd7-k,Mandarin Grill,4.2,761.0,1.0,OPERATIONAL,"establishment, food, meal_takeaway, point_of_interest, restaurant",58.0,10,6,True
